BASE,cond,couple,dataset,group,maskdistill,probe,rel_rot,rel_tdir,rkd_sh_a,rkd_sh_d,scene,state
0.007861092686653137,clean,0.0025421413592994213,7scenes,ALL,0.00735154515132308,probe0,0.0020924913696944714,0.0005018935771659017,0.0007338643772527575,0.000148461404023692,chess,theta_rel
0.018416889011859894,m0,0.0013753768289461732,7scenes,lora_early,0.018370725214481354,probe0,0.0011563320877030492,0.00029524287674576044,0.00011323906073812395,9.8975702712778e-05,chess,theta_rel
0.005440209060907364,m0,0.0013105564285069704,7scenes,lora_late,0.005127915181219578,probe0,0.0013219683896750212,0.0005108500481583178,0.00020397132902871817,0.00019055599113926291,chess,theta_rel
0.0019687144085764885,m0,0.00015775958308950067,7scenes,cam_token,0.0019190607126802206,probe0,0.00010146055137738585,3.1132789445109665e-05,1.083205370377982e-05,1.5748031728435308e-05,chess,theta_rel
0.01930423453450203,m0,0.0019063334912061691,7scenes,ALL,0.019169295206665993,probe0,0.0017592607764527202,0.0005908514140173793,0.00023354811128228903,0.0002153039094991982,chess,theta_rel
0.008536359295248985,clean,0.0006043011089786887,7scenes,lora_early,0.008547700941562653,probe1,0.000622851075604558,0.00043845869367942214,0.00013772922102361917,6.20351274847053e-05,chess,theta_rel
0.002572608646005392,clean,0.0015402130084112287,7scenes,lora_late,0.0018599238246679306,probe1,0.0012833665823563933,0.0008325386443175375,0.00031137847690843046,0.00011818850907729939,chess,theta_rel
0.000673642847687006,clean,0.00019156043708790094,7scenes,cam_token,0.0006592064164578915,probe1,0.0001224640291184187,4.381400503916666e-05,3.2012423616833985e-05,1.1827037269540597e-05,chess,theta_rel
0.008941003121435642,clean,0.0016655722865834832,7scenes,ALL,0.008772516623139381,probe1,0.0014317717868834734,0.0009419587440788746,0.0003419805143494159,0.00013400283933151513,chess,theta_rel
0.02067030966281891,m0,0.00039102797745727,7scenes,lora_early,0.020668966695666313,probe1,0.005857745185494423,0.0009164633811451495,0.0004328865325078368,0.0005557475960813463,chess,theta_rel
0.006614541169255972,m0,0.0004210288170725107,7scenes,lora_late,0.0065044560469686985,probe1,0.0038503704126924276,0.0008703039493411779,0.0004856711602769792,0.0004965438856743276,chess,theta_rel
0.001381079782731831,m0,4.922173684462905e-05,7scenes,cam_token,0.0013424777425825596,probe1,0.0003646832483354956,5.521154889720492e-05,4.264372182660736e-05,4.690524656325579e-05,chess,theta_rel
0.02174675092101097,m0,0.0005767069524154067,7scenes,ALL,0.021709822118282318,probe1,0.0070193675346672535,0.001265062252059579,0.0006519859889522195,0.0007467338582500815,chess,theta_rel
