after,before,branch,component,dataset,delta,eval_where,grad_norm_preclip,scene,state,update_input
0.008288291282951832,0.008236706256866455,base+t,maskdistill,7scenes,5.158502608537674e-05,after_on_probe0_clean,0.01989908702671528,chess,theta_rel,pair5/m0
1.0664003639249131e-05,9.04613989405334e-06,base+t,rkd_sh_d,7scenes,1.6178637451957911e-06,after_on_probe0_clean,0.01989908702671528,chess,theta_rel,pair5/m0
5.31118712387979e-05,4.5050313929095864e-05,base+t,rkd_sh_a,7scenes,8.061557309702039e-06,after_on_probe0_clean,0.01989908702671528,chess,theta_rel,pair5/m0
0.00019532795704435557,0.00022935669403523207,base+t,couple,7scenes,-3.4028736990876496e-05,after_on_probe0_clean,0.01989908702671528,chess,theta_rel,pair5/m0
0.000185621582204476,0.0001484010717831552,base+t,rel_rot,7scenes,3.7220510421320796e-05,after_on_probe0_clean,0.01989908702671528,chess,theta_rel,pair5/m0
3.131230914732441e-05,2.7159851015312597e-05,base+t,rel_tdir,7scenes,4.152458132011816e-06,after_on_probe0_clean,0.01989908702671528,chess,theta_rel,pair5/m0
0.11847562342882156,0.11966864764690399,base+R+t,maskdistill,7scenes,-0.001193024218082428,after_on_input,0.02036847174167633,chess,theta_rel,pair5/m0
1.116310158977285e-05,1.253076879947912e-05,base+R+t,rkd_sh_d,7scenes,-1.3676672097062692e-06,after_on_input,0.02036847174167633,chess,theta_rel,pair5/m0
2.0034785848110914e-05,2.846117422450334e-05,base+R+t,rkd_sh_a,7scenes,-8.426388376392424e-06,after_on_input,0.02036847174167633,chess,theta_rel,pair5/m0
0.0004061260260641575,0.0005311024142429233,base+R+t,couple,7scenes,-0.00012497638817876577,after_on_input,0.02036847174167633,chess,theta_rel,pair5/m0
6.394527736119926e-05,0.00012189026165287942,base+R+t,rel_rot,7scenes,-5.794498429168016e-05,after_on_input,0.02036847174167633,chess,theta_rel,pair5/m0
1.7603239029995166e-05,2.5093555450439453e-05,base+R+t,rel_tdir,7scenes,-7.490316420444287e-06,after_on_input,0.02036847174167633,chess,theta_rel,pair5/m0
0.008256953209638596,0.008236706256866455,base+R+t,maskdistill,7scenes,2.0246952772140503e-05,after_on_probe0_clean,0.02036847174167633,chess,theta_rel,pair5/m0
9.523587323201355e-06,9.04613989405334e-06,base+R+t,rkd_sh_d,7scenes,4.774474291480146e-07,after_on_probe0_clean,0.02036847174167633,chess,theta_rel,pair5/m0
4.747127240989357e-05,4.5050313929095864e-05,base+R+t,rkd_sh_a,7scenes,2.420958480797708e-06,after_on_probe0_clean,0.02036847174167633,chess,theta_rel,pair5/m0
0.00019968375272583216,0.00022935669403523207,base+R+t,couple,7scenes,-2.9672941309399903e-05,after_on_probe0_clean,0.02036847174167633,chess,theta_rel,pair5/m0
0.00018257310148328543,0.0001484010717831552,base+R+t,rel_rot,7scenes,3.4172029700130224e-05,after_on_probe0_clean,0.02036847174167633,chess,theta_rel,pair5/m0
2.8014183044433594e-05,2.7159851015312597e-05,base+R+t,rel_tdir,7scenes,8.543320291209966e-07,after_on_probe0_clean,0.02036847174167633,chess,theta_rel,pair5/m0
